combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Today, over 200 organic farmers grow producer for SONNENTOR in Austria.",0.555866833396,0.585550016208,0.572257297661,0.616638506813,0.545886576880,0.603029029678,,,0,0,0,0,0,1,,0.540750825960,37,581,0,366,1,0.6135163675,0.3864836325,0.05987055016,0.05648854962,0.1521150476,0.540750825960,125,581,12,366,0.9,0.6,29.89%,17.71%,14.83%,0.2084020001,0.564724866746,6,686,0,377,1,0.6453433678,0.3546566322,0.008670520231,0.008595988539,0.05545320103,0.564724866746,20,686,1,377,0.9523809524,0.6453433678,0.3070375846,0.0283286119,0.02751031637,0.08880135038,0.531436538266,60,569,2,361,0.9677419355,0.611827957,0.3559139785,0.09538950715,0.08683068017,0.1788560886,0.531436538266,137,569,17,361,0.8896103896,0.611827957,0.2777824326,0.1940509915,0.1593023256,0.203497164,0.551334479076,88,562,5,360,0.9462365591,0.6095444685,0.3366920906,0.1353846154,0.1184387618,0.2024122249,0.551334479076,144,562,18,360,0.8888888889,0.6095444685,0.2793444203,0.2039660057,0.1658986175,0.2089848089,0.565940597989,7,692,0,378,1,0.646728972,0.353271028,0.01001430615,0.009915014164,0.0594791075,0.565940597989,14,692,0,378,1,0.646728972,0.353271028,0.01983002833,0.01944444444,0.08369811523,0.574765903412,107,422,31,268,0.7753623188,0.6115942029,0.1637681159,0.202268431,0.1604197901,0.1270661909,0.574765903412,284,422,110,268,0.7208121827,0.6115942029,0.1092179798,0.402266289,0.2581818182,0.110234756,,0.6,0.9,,,,,
The secret of our success?,0.592489468530,0.623508744593,0.624969114720,0.615193748553,0.610466084014,0.647724285885,,,0,0,0,0,0,0,,0.540840052551,37,580,0,367,1,0.6124604013,0.3875395987,0.05996758509,0.05657492355,0.1524461015,0.540840052551,125,580,12,367,0.9,0.6,29.99%,17.73%,14.85%,0.2090102565,0.564849315930,6,685,0,378,1,0.6444026341,0.3555973659,0.008683068017,0.008608321377,0.05556686167,0.564849315930,20,685,1,378,0.9523809524,0.6444026341,0.3079783183,0.02836879433,0.02754820937,0.08901890737,0.531471592782,60,568,2,362,0.9677419355,0.6107526882,0.3569892473,0.09554140127,0.08695652174,0.1792924247,0.531471592782,137,568,17,362,0.8896103896,0.6107526882,0.2788577014,0.1943262411,0.1594877765,0.204159839,0.551354989025,88,561,5,361,0.9462365591,0.6084598698,0.3377766893,0.1355932203,0.1185983827,0.2029428329,0.551354989025,144,561,18,361,0.8888888889,0.6084598698,0.280429019,0.2042553191,0.1660899654,0.2096678091,0.566115772583,7,691,0,379,1,0.6457943925,0.3542056075,0.0100286533,0.009929078014,0.05960037947,0.566115772583,14,691,0,379,1,0.6457943925,0.3542056075,0.01985815603,0.01947148818,0.08386817167,0.574828926608,107,421,31,269,0.7753623188,0.6101449275,0.1652173913,0.2026515152,0.1606606607,0.1280979739,0.574828926608,284,421,110,269,0.7208121827,0.6101449275,0.1106672552,0.4028368794,0.2584167425,0.1116291535,,0.6,0.9,,,,,
"A large part of the processing happens directly on the farm, such as drying and packaging of the raw materials.",0.519490270189,0.527683616970,0.523001411912,0.563354081400,0.516039152039,0.567211896742,,,0,0,0,0,0,1,,0.541210795068,37,579,0,368,1,0.6114044351,0.3885955649,0.06006493506,0.05666156202,0.1527775094,0.541210795068,125,579,12,368,0.9,0.6,30.10%,17.76%,14.86%,0.2096186307,0.564967581049,6,684,0,379,1,0.6434619003,0.3565380997,0.008695652174,0.008620689655,0.05568061873,0.564967581049,20,684,1,379,0.9523809524,0.6434619003,0.3089190521,0.02840909091,0.0275862069,0.08923656516,0.531712855172,60,567,2,363,0.9677419355,0.6096774194,0.3580645161,0.0956937799,0.08708272859,0.1797291007,0.531712855172,137,567,17,363,0.8896103896,0.6096774194,0.2799329703,0.1946022727,0.1596736597,0.2048225455,0.551742543190,88,560,5,362,0.9462365591,0.6073752711,0.338861288,0.1358024691,0.1187584345,0.2034737349,0.551742543190,144,560,18,362,0.8888888889,0.6073752711,0.2815136177,0.2045454545,0.1662817552,0.2103508387,0.566273720004,7,690,0,380,1,0.6448598131,0.3551401869,0.01004304161,0.009943181818,0.0597217521,0.566273720004,14,690,0,380,1,0.6448598131,0.3551401869,0.01988636364,0.01949860724,0.08403836564,0.574834910263,106,421,32,269,0.768115942,0.6101449275,0.1579710145,0.2011385199,0.1593984962,0.1223919743,0.574834910263,283,421,111,269,0.7182741117,0.6101449275,0.1081291841,0.4019886364,0.2577413479,0.1090027499,,0.6,0.9,,,,,
"This allows farmers to ask higher prices for their products and, consequently, live well.",0.550200524313,0.568608958796,0.573764257112,0.598592134319,0.538972064402,0.594998671629,,,0,2,0,0,2,0,,0.541308180619,37,578,0,369,1,0.6103484688,0.3896515312,0.06016260163,0.05674846626,0.1531092742,0.541308180619,125,578,12,369,0.9,0.6,30.21%,17.78%,14.88%,0.2102271284,0.564995169476,6,683,0,380,1,0.6425211665,0.3574788335,0.008708272859,0.008633093525,0.05579447305,0.564995169476,20,683,1,380,0.9523809524,0.6425211665,0.3098597859,0.02844950213,0.02762430939,0.08945432556,0.531961025640,60,566,2,364,0.9677419355,0.6086021505,0.3591397849,0.09584664537,0.08720930233,0.1801661209,0.531961025640,137,566,17,364,0.8896103896,0.6086021505,0.2810082391,0.1948790896,0.1598599767,0.2054852901,0.551747949948,88,559,5,363,0.9462365591,0.6062906725,0.3399458867,0.1360123648,0.1189189189,0.2040049361,0.551747949948,144,559,18,363,0.8888888889,0.6062906725,0.2825982164,0.2048364154,0.1664739884,0.2110339044,0.566321029494,7,689,0,381,1,0.6439252336,0.3560747664,0.01005747126,0.009957325747,0.05984322627,0.566321029494,14,689,0,381,1,0.6439252336,0.3560747664,0.01991465149,0.01952580195,0.08420869835,0.574863631829,106,420,32,270,0.768115942,0.6086956522,0.1594202899,0.2015209125,0.1596385542,0.1234273314,0.574863631829,283,420,111,270,0.7182741117,0.6086956522,0.1095784595,0.4025604552,0.257976299,0.110397108,,0.6,0.9,,,,,
And the communities benefit from the small-scale farm shops that many farmers run on their farms.,0.508963073051,0.573382410031,0.573194980263,0.581113112345,0.575292731008,0.575270242573,,,0,2,0,0,0,0,,0.541393541656,37,577,0,370,1,0.6092925026,0.3907074974,0.06026058632,0.05683563748,0.1534413988,0.541393541656,125,577,12,370,0.9,0.6,30.31%,17.81%,14.90%,0.2108357554,0.564995860483,6,682,0,381,1,0.6415804327,0.3584195673,0.008720930233,0.008645533141,0.05590842548,0.564995860483,20,682,1,381,0.9523809524,0.6415804327,0.3108005196,0.02849002849,0.02766251729,0.08967219041,0.532071113699,60,566,2,364,0.9677419355,0.6086021505,0.3591397849,0.09584664537,0.08720930233,0.1801661209,0.532071113699,136,566,18,364,0.8831168831,0.6086021505,0.2745147326,0.1937321937,0.1588785047,0.2006167794,0.551821400712,88,558,5,364,0.9462365591,0.6052060738,0.3410304854,0.1362229102,0.1190798376,0.2045364415,0.551821400712,144,558,18,364,0.8888888889,0.6052060738,0.2836828151,0.2051282051,0.1666666667,0.2117170131,0.566499973283,7,688,0,382,1,0.6429906542,0.3570093458,0.01007194245,0.009971509972,0.05996480287,0.566499973283,14,688,0,382,1,0.6429906542,0.3570093458,0.01994301994,0.01955307263,0.08437917103,0.574888429818,105,420,33,270,0.7608695652,0.6086956522,0.152173913,0.2,0.1583710407,0.1177343881,0.574888429818,282,420,112,270,0.7157360406,0.6086956522,0.1070403884,0.4017094017,0.2572992701,0.1077755121,,0.6,0.9,,,,,
Our employees have a work place in the sun.,0.555229336307,0.583880920980,0.568177023338,0.596840189955,0.547019190899,0.580801668400,,,2,0,0,0,0,0,,0.541448678769,37,576,0,371,1,0.6082365364,0.3917634636,0.0603588907,0.05692307692,0.1537738862,0.541448678769,125,576,12,371,0.9,0.6,30.42%,17.83%,14.92%,0.2114445173,0.565062934855,6,681,0,382,1,0.640639699,0.359360301,0.008733624454,0.008658008658,0.05602247685,0.565062934855,20,681,1,382,0.9523809524,0.640639699,0.3117412534,0.02853067047,0.02770083102,0.08989016154,0.532107167221,60,565,2,365,0.9677419355,0.6075268817,0.3602150538,0.096,0.08733624454,0.1806034893,0.532107167221,136,565,18,365,0.8831168831,0.6075268817,0.2755900014,0.1940085592,0.1590643275,0.2012829069,0.552002192371,88,557,5,365,0.9462365591,0.6041214751,0.3421150841,0.1364341085,0.1192411924,0.2050682562,0.552002192371,144,557,18,365,0.8888888889,0.6041214751,0.2847674138,0.2054208274,0.1668597914,0.2124001714,0.566506191340,7,687,0,383,1,0.6420560748,0.3579439252,0.01008645533,0.009985734665,0.06008648278,0.566506191340,14,687,0,383,1,0.6420560748,0.3579439252,0.01997146933,0.01958041958,0.08454978489,0.575098847398,105,419,33,271,0.7608695652,0.6072463768,0.1536231884,0.2003816794,0.1586102719,0.1187731919,0.575098847398,282,419,112,271,0.7157360406,0.6072463768,0.1084896638,0.4022824536,0.2575342466,0.1091698274,,0.6,0.9,,,,,
Many hard-working people also find work at our headquarters in Sprögnitz.,0.567732297501,0.619355537660,0.615251459406,0.598303764563,0.566201858125,0.620042352561,,,2,1,0,0,0,0,,0.541564881103,37,575,0,372,1,0.6071805702,0.3928194298,0.06045751634,0.05701078582,0.1541067393,0.541564881103,125,575,12,372,0.9,0.6,30.52%,17.86%,14.93%,0.2120534198,0.565099828114,6,680,0,383,1,0.6396989652,0.3603010348,0.008746355685,0.008670520231,0.05613662801,0.565099828114,20,680,1,383,0.9523809524,0.6396989652,0.3126819872,0.02857142857,0.02773925104,0.09010824077,0.532170694859,60,564,2,366,0.9677419355,0.6064516129,0.3612903226,0.09615384615,0.08746355685,0.18104121,0.532170694859,136,564,18,366,0.8831168831,0.6064516129,0.2766652702,0.1942857143,0.1592505855,0.2019490656,0.552136726039,88,556,5,366,0.9462365591,0.6030368764,0.3431996828,0.1366459627,0.1194029851,0.2056003852,0.552136726039,144,556,18,366,0.8888888889,0.6030368764,0.2858520125,0.2057142857,0.1670533643,0.2130833862,0.566570568199,7,686,0,384,1,0.6411214953,0.3588785047,0.0101010101,0.01,0.06020826688,0.566570568199,14,686,0,384,1,0.6411214953,0.3588785047,0.02,0.01960784314,0.08472054115,0.575270242573,105,419,33,271,0.7608695652,0.6072463768,0.1536231884,0.2003816794,0.1586102719,0.1187731919,0.575270242573,281,419,113,271,0.7131979695,0.6072463768,0.1059515927,0.4014285714,0.2568555759,0.1065529588,,0.6,0.9,,,,,
"Through the unswerving use of manual work in the packaging of our products, numerous regional jobs are created every year.",0.573769195838,0.606464451776,0.620781610203,0.621430481843,0.560439524128,0.633811485986,,,0,2,0,0,0,0,,0.541748644817,37,574,0,373,1,0.606124604,0.393875396,0.06055646481,0.05709876543,0.154439961,0.541748644817,125,574,12,373,0.9,0.6,30.63%,17.88%,14.95%,0.2126624685,0.565416762472,6,679,0,384,1,0.6387582314,0.3612417686,0.008759124088,0.008683068017,0.05625087979,0.565416762472,20,679,1,384,0.9523809524,0.6387582314,0.313622721,0.02861230329,0.02777777778,0.09032642991,0.532197484785,60,563,2,367,0.9677419355,0.6053763441,0.3623655914,0.0963081862,0.08759124088,0.1814792873,0.532197484785,136,563,18,367,0.8831168831,0.6053763441,0.277740539,0.1945636624,0.1594372802,0.2026152623,0.552249404275,88,555,5,367,0.9462365591,0.6019522777,0.3442842815,0.1368584759,0.1195652174,0.2061328337,0.552249404275,144,555,18,367,0.8888888889,0.6019522777,0.2869366112,0.2060085837,0.1672473868,0.2137666641,0.566749286618,7,685,0,385,1,0.6401869159,0.3598130841,0.01011560694,0.01001430615,0.06033015605,0.566749286618,14,685,0,385,1,0.6401869159,0.3598130841,0.0200286123,0.01963534362,0.08489144105,0.575307199810,105,418,33,272,0.7608695652,0.6057971014,0.1550724638,0.2007648184,0.1588502269,0.1198113637,0.575307199810,281,418,113,272,0.7131979695,0.6057971014,0.1074008681,0.4020028612,0.2570905764,0.1079472282,,0.6,0.9,,,,,
People who are not able to do regular work can become freelance service providers and supplement their income depending on their availability.,0.573520964654,0.597378930407,0.568053263213,0.629098273313,0.557143537788,0.563843946694,,,0,2,0,0,1,0,,0.541749986141,37,573,0,374,1,0.6050686378,0.3949313622,0.0606557377,0.057187017,0.1547735543,0.541749986141,125,573,12,374,0.9,0.6,30.73%,17.91%,14.97%,0.2132716691,0.565474125319,6,678,0,385,1,0.6378174976,0.3621825024,0.008771929825,0.008695652174,0.05636523303,0.565474125319,20,678,1,385,0.9523809524,0.6378174976,0.3145634547,0.02865329513,0.02781641168,0.0905447308,0.532197545942,60,562,2,368,0.9677419355,0.6043010753,0.3634408602,0.09646302251,0.08771929825,0.1819177251,0.532197545942,136,562,18,368,0.8831168831,0.6043010753,0.2788158078,0.1948424069,0.1596244131,0.2032815035,0.552293650060,88,554,5,368,0.9462365591,0.600867679,0.3453688802,0.1370716511,0.1197278912,0.2066656067,0.552293650060,144,554,18,368,0.8888888889,0.600867679,0.2880212099,0.2063037249,0.1674418605,0.2144500119,0.567033406726,7,684,0,386,1,0.6392523364,0.3607476636,0.01013024602,0.0100286533,0.06045215119,0.567033406726,14,684,0,386,1,0.6392523364,0.3607476636,0.02005730659,0.01966292135,0.08506248579,0.575465445015,105,417,33,273,0.7608695652,0.6043478261,0.1565217391,0.2011494253,0.1590909091,0.1208489242,0.575465445015,281,417,113,273,0.7131979695,0.6043478261,0.1088501435,0.4025787966,0.2573260073,0.1093403094,,0.6,0.9,,,,,
Some of our employees have even turned their backs on the city and moved back to their homeland.,0.601400350374,0.607714393497,0.609908033062,0.607084491050,0.576800860317,0.615170219806,,,0,2,0,0,0,0,,0.541771883176,37,572,0,375,1,0.6040126716,0.3959873284,0.06075533662,0.0572755418,0.1551075222,0.541771883176,125,572,12,375,0.9,0.6,30.84%,17.93%,14.99%,0.2138810272,0.565808458901,6,677,0,386,1,0.6368767639,0.3631232361,0.00878477306,0.008708272859,0.05647968858,0.565808458901,20,677,1,386,0.9523809524,0.6368767639,0.3155041885,0.02869440459,0.0278551532,0.09076314524,0.532232843010,60,561,2,369,0.9677419355,0.6032258065,0.364516129,0.09661835749,0.0878477306,0.1823565276,0.532232843010,136,561,18,369,0.8831168831,0.6032258065,0.2798910767,0.1951219512,0.1598119859,0.2039477958,0.552333243302,88,553,5,369,0.9462365591,0.5997830803,0.3464534789,0.1372854914,0.1198910082,0.2071987092,0.552333243302,144,553,18,369,0.8888888889,0.5997830803,0.2891058086,0.2065997131,0.167636787,0.2151334361,0.567107868619,7,683,0,387,1,0.638317757,0.361682243,0.01014492754,0.01004304161,0.06057425316,0.567107868619,14,683,0,387,1,0.638317757,0.361682243,0.02008608321,0.01969057665,0.08523367662,0.575494462849,105,416,33,274,0.7608695652,0.6028985507,0.1579710145,0.2015355086,0.1593323217,0.1218858938,0.575494462849,281,416,113,274,0.7131979695,0.6028985507,0.1102994188,0.4031563845,0.2575618698,0.1107322205,,0.6,0.9,,,,,
"She renounced the use of artificial fertilizers and pesticides straight away and by 1995, her farm had completely switched to organic farming practices.",0.536129107737,0.556709074404,0.551659482485,0.561960766252,0.509848795632,0.569428011489,,,0,0,0,0,0,1,,0.541898872895,37,571,0,376,1,0.6029567054,0.3970432946,0.06085526316,0.05736434109,0.1554418675,0.541898872895,125,571,12,376,0.9,0.6,30.95%,17.96%,15.01%,0.2144905485,0.565889547185,6,676,0,387,1,0.6359360301,0.3640639699,0.008797653959,0.008720930233,0.05659424729,0.565889547185,20,676,1,387,0.9523809524,0.6359360301,0.3164449223,0.02873563218,0.02789400279,0.09098167506,0.532594298805,60,560,2,370,0.9677419355,0.6021505376,0.3655913978,0.09677419355,0.08797653959,0.1827956989,0.532594298805,136,560,18,370,0.8831168831,0.6021505376,0.2809663455,0.1954022989,0.16,0.2046141457,0.552385332619,88,552,5,370,0.9462365591,0.5986984816,0.3475380776,0.1375,0.1200545703,0.2077321464,0.552385332619,144,552,18,370,0.8888888889,0.5986984816,0.2901904073,0.2068965517,0.1678321678,0.2158169434,0.567160885094,7,682,0,388,1,0.6373831776,0.3626168224,0.01015965167,0.01005747126,0.06069646287,0.567160885094,14,682,0,388,1,0.6373831776,0.3626168224,0.02011494253,0.01971830986,0.08540501474,0.575600541758,105,415,33,275,0.7608695652,0.6014492754,0.1594202899,0.2019230769,0.1595744681,0.122922293,0.575600541758,281,415,113,275,0.7131979695,0.6014492754,0.1117486942,0.4037356322,0.2577981651,0.1121229797,,0.6,0.9,,,,,
"Cordes Family High up in Northern Germany, in the small, idyllic village of Eitzendorf, you will find the organic farm belonging to the Cordes family.",0.526103929862,0.535938033943,0.540687042846,0.565399944067,0.542851125644,0.569022192916,,,0,0,0,0,0,1,,0.541907691938,37,570,0,377,1,0.6019007392,0.3980992608,0.06095551895,0.05745341615,0.1557765933,0.541907691938,125,570,12,377,0.9,0.6,31.05%,17.99%,15.02%,0.2151002385,0.565979076531,6,675,0,388,1,0.6349952963,0.3650047037,0.008810572687,0.008733624454,0.05670891,0.565979076531,20,675,1,388,0.9523809524,0.6349952963,0.317385656,0.02877697842,0.02793296089,0.09120032206,0.532722436175,60,559,2,371,0.9677419355,0.6010752688,0.3666666667,0.09693053312,0.08810572687,0.1832352432,0.532722436175,136,559,18,371,0.8831168831,0.6010752688,0.2820416143,0.1956834532,0.160188457,0.2052805599,0.552419447579,88,551,5,371,0.9462365591,0.5976138829,0.3486226763,0.13771518,0.1202185792,0.2082659232,0.552419447579,144,551,18,371,0.8888888889,0.5976138829,0.291275006,0.2071942446,0.1680280047,0.2165005404,0.567196158095,7,681,0,389,1,0.6364485981,0.3635514019,0.0101744186,0.01007194245,0.0608187812,0.567196158095,14,681,0,389,1,0.6364485981,0.3635514019,0.02014388489,0.0197461213,0.0855765014,0.575614394291,105,414,33,276,0.7608695652,0.6,0.1608695652,0.2023121387,0.1598173516,0.123958142,0.575614394291,281,414,113,276,0.7131979695,0.6,0.1131979695,0.4043165468,0.2580348944,0.1135126049,,0.6,0.9,,,,,
"Known by the name Smüllershof, the farm has existed since at least 1645.",0.510571746995,0.542507827209,0.540741350549,0.557778005208,0.518645691105,0.561235463279,,,0,0,0,0,0,0,,0.541934109977,37,569,0,378,1,0.600844773,0.399155227,0.06105610561,0.05754276827,0.1561117026,0.541934109977,125,569,12,378,0.9,0.6,31.16%,18.01%,15.04%,0.2157101029,0.566019485706,6,674,0,389,1,0.6340545626,0.3659454374,0.008823529412,0.008746355685,0.05682367755,0.566019485706,20,674,1,389,0.9523809524,0.6340545626,0.3183263898,0.0288184438,0.02797202797,0.09141908807,0.532724254339,60,558,2,372,0.9677419355,0.6,0.3677419355,0.09708737864,0.08823529412,0.1836751647,0.532724254339,136,558,18,372,0.8831168831,0.6,0.2831168831,0.1959654179,0.1603773585,0.2059470447,0.552550949159,88,550,5,372,0.9462365591,0.5965292842,0.349707275,0.1379310345,0.1203830369,0.2088000447,0.552550949159,144,550,18,372,0.8888888889,0.5965292842,0.2923596047,0.2074927954,0.1682242991,0.2171842338,0.567217343447,7,680,0,390,1,0.6355140187,0.3644859813,0.01018922853,0.01008645533,0.06094120904,0.567217343447,14,680,0,390,1,0.6355140187,0.3644859813,0.02017291066,0.0197740113,0.08574813782,0.575726540717,105,413,33,277,0.7608695652,0.5985507246,0.1623188406,0.2027027027,0.1600609756,0.124993461,0.575726540717,281,413,113,277,0.7131979695,0.5985507246,0.1146472449,0.4048991354,0.2582720588,0.1149011142,,0.6,0.9,,,,,
"Fürst Family Windpassing, as the name suggests, is a windy place.",0.570741751198,0.587043379166,0.618526143586,0.605215484895,0.553311045178,0.588653902119,,,0,0,0,0,0,0,,0.542364702435,37,568,0,379,1,0.5997888068,0.4002111932,0.06115702479,0.05763239875,0.1564471983,0.542364702435,125,568,12,379,0.9,0.6,31.26%,18.04%,15.06%,0.2163201471,0.566202952410,6,673,0,390,1,0.6331138288,0.3668861712,0.0088365243,0.008759124088,0.0569385508,0.566202952410,20,673,1,390,0.9523809524,0.6331138288,0.3192671236,0.02886002886,0.02801120448,0.0916379749,0.532852016717,60,557,2,373,0.9677419355,0.5989247312,0.3688172043,0.09724473258,0.088365243,0.1841154673,0.532852016717,136,557,18,373,0.8831168831,0.5989247312,0.2841921519,0.1962481962,0.160566706,0.2066136069,0.552700174341,88,549,5,373,0.9462365591,0.5954446855,0.3507918737,0.1381475667,0.1205479452,0.2093345161,0.552700174341,144,549,18,373,0.8888888889,0.5954446855,0.2934442034,0.2077922078,0.1684210526,0.2178680302,0.567495210520,7,679,0,391,1,0.6345794393,0.3654205607,0.01020408163,0.0101010101,0.06106374728,0.567495210520,14,679,0,391,1,0.6345794393,0.3654205607,0.0202020202,0.0198019802,0.08591992522,0.575896902539,105,412,33,278,0.7608695652,0.5971014493,0.1637681159,0.2030947776,0.1603053435,0.1260282702,0.575896902539,281,412,113,278,0.7131979695,0.5971014493,0.1160965203,0.4054834055,0.2585096596,0.1162885253,,0.6,0.9,,,,,
